QA Engineer,egabi solutions,Full Time
Unity Developer -Part Time,RDI,Full Time
Unity Developer -Part Time,RDI,Part Time
Unity Developer -Part Time,RDI,Freelance / Project
Senior Python / Django Developer -Part Time,RDI,Part Time
Oracle Fusion Technical Consultant,Ejada,Full Time
IT Specialist,Al Soug-Cashi,Full Time
Android Developer,Rowaad,Full Time
Pre Sales Engineer,ZINAD IT,Full Time
IT Specialist,Advansys for Trading & Contracting,Full Time
Senior Frontend Developer,URANIUM,Full Time
Microsoft SharePoint and Power Platform Development Lead (One Year Contract),Dreem Mashreq Foods,Freelance / Project
Customer Service Representative (Females Only - Shift Basis),Confidential,Full Time
Customer Service Representative (Females Only - Shift Basis),Confidential,Shift Based
Digital Sales Executive,Be Group,Full Time
Service Advisor,Smartverse,Full Time
Service Desk Engineer,ITS,Full Time
Quality Assurance Specialist,ITS,Full Time
IT Help Desk Coordinator,FlexFilms Egypt,Full Time
Software Analyst/Tester (Fresh) - Alexandria,Arabic Localizer,Full Time
Data Labeler,Micro Engineering,Full Time
Data Labeler,Micro Engineering,Shift Based
Senior Odoo Developer.,Confidential,Full Time
Middleware Developer,SSC Egypt,Full Time
Software Quality Assurance Specialist,Techno Management,Full Time
Mid-level Backend Developer (Laravel),شركة توصيل الخليجية للتجارة,Full Time
React Native Developer,Confidential,Full Time
Senior Applications Developer (.Net),Confidential,Full Time
Implementation Consultant,Software House Solution,Full Time
Electrical technical office engineer - SENIOR - EARTHING SCOPE,Confidential,Full Time
