Title,CompanyName,SkillName
IT Help Desk,Confidential,Software
IT Help Desk,Confidential,troubleshoot
IT Help Desk,Confidential,Installation
IT Help Desk,Confidential,Computer Hardware
Partnership Manager,Confidential,Partnership Management
Partnership Manager,Confidential,Partnership Development
Partnership Manager,Confidential,software sales
Partnership Manager,Confidential,Negotiation
Partnership Manager,Confidential,Outdoor Sales
Partnership Manager,Confidential,Partnership
Partnership Manager,Confidential,Software Solutions
Cyber Security Engineer,Confidential,Information Technology (IT)
Cyber Security Engineer,Confidential,Security
Cyber Security Engineer,Confidential,CISA
Cyber Security Engineer,Confidential,Computer Engineering
Cyber Security Engineer,Confidential,ISO 27001
Field Service Rep. I - Drilling Fluids,"Halliburton Energy Services, Inc.",sales
Field Service Rep. I - Drilling Fluids,"Halliburton Energy Services, Inc.",sales skills
Field Service Rep. I - Drilling Fluids,"Halliburton Energy Services, Inc.",sales target
Field Service Rep. I - Drilling Fluids,"Halliburton Energy Services, Inc.",customer service
Field Service Rep. I - Drilling Fluids,"Halliburton Energy Services, Inc.",engineering
Field Service Rep. I - Drilling Fluids,"Halliburton Energy Services, Inc.",science
Field Service Rep. I - Drilling Fluids,"Halliburton Energy Services, Inc.",management
Field Service Rep. I - Drilling Fluids,"Halliburton Energy Services, Inc.",manufacturing
Field Service Rep. I - Drilling Fluids,"Halliburton Energy Services, Inc.",maintenance
Field Service Rep. I - Drilling Fluids,"Halliburton Energy Services, Inc.",operations
Field Service Rep. I - Drilling Fluids,"Halliburton Energy Services, Inc.",testing
Field Service Rep. I - Drilling Fluids,"Halliburton Energy Services, Inc.",training
Sales Manager,ERP-Bank,ERP
Sales Manager,ERP-Bank,Software
Sales Manager,ERP-Bank,Business Administration
Sales Manager,ERP-Bank,Odoo ERP
Sales Manager,ERP-Bank,ERP Sales
Sales Manager,ERP-Bank,Communication
IT Support Agent - Jumia (Full Time),Jumia Technologies AG,Information Technology (IT)
IT Support Agent - Jumia (Full Time),Jumia Technologies AG,Technical Support
IT Support Agent - Jumia (Full Time),Jumia Technologies AG,Computer Science
IT Support Agent - Jumia (Full Time),Jumia Technologies AG,Customer Service
IT Support Agent - Jumia (Full Time),Jumia Technologies AG,Customer Support
IT Support Agent - Jumia (Full Time),Jumia Technologies AG,Customer Care
IT Support Agent - Jumia (Full Time),Jumia Technologies AG,Installation
IT Support Agent - Jumia (Full Time),Jumia Technologies AG,CCNA
IT Support Agent - Jumia (Full Time),Jumia Technologies AG,Call Center
IT Support Agent - Jumia (Full Time),Jumia Technologies AG,Troubleshooting
IT Support Agent - Jumia (Full Time),Jumia Technologies AG,Engineering
IT Support Agent - Jumia (Full Time),Jumia Technologies AG,Maintenance
IT Support Agent - Jumia (Full Time),Jumia Technologies AG,Computer Engineering
IT Support Agent - Jumia (Full Time),Jumia Technologies AG,Software
IT Support Agent - Jumia (Full Time),Jumia Technologies AG,English
IT Support Agent - Jumia (Full Time),Jumia Technologies AG,Software Development
IT Support Agent - Jumia (Full Time),Jumia Technologies AG,Software Engineering
IT Support Agent - Jumia (Full Time),Jumia Technologies AG,Help Desk
IT Support Agent - Jumia (Full Time),Jumia Technologies AG,Networks
IT Support Agent - Jumia (Full Time),Jumia Technologies AG,MCSA
Finance Manager,Dentsu Inc,Finance
Finance Manager,Dentsu Inc,Accounting
Finance Manager,Dentsu Inc,Financial Management
Finance Manager,Dentsu Inc,Financial Analysis
Finance Manager,Dentsu Inc,Microsoft Office
Finance Manager,Dentsu Inc,Commerce
Finance Manager,Dentsu Inc,Microsoft Excel
Finance Manager,Dentsu Inc,Computer Skills
Finance Manager,Dentsu Inc,ERP
Finance Manager,Dentsu Inc,English
Finance Manager,Dentsu Inc,Communication Skills
Finance Manager,Dentsu Inc,Management
Finance Manager,Dentsu Inc,Auditing
Finance Manager,Dentsu Inc,CPA
Finance Manager,Dentsu Inc,CMA
Finance Manager,Dentsu Inc,Business Administration
Finance Manager,Dentsu Inc,SAP
Finance Manager,Dentsu Inc,Banking
Finance Manager,Dentsu Inc,Financial
Finance Manager,Dentsu Inc,Accounting Software
Software QA Automation Engineer,Confidential,Automation Testing
Software QA Automation Engineer,Confidential,Automation
Software QA Automation Engineer,Confidential,Computer Science
Software QA Automation Engineer,Confidential,Quality Assurance
Software QA Automation Engineer,Confidential,Software Testing
Software QA Automation Engineer,Confidential,Testing
Software QA Automation Engineer,Confidential,Selenium
Software QA Automation Engineer,Confidential,Appium
Software QA Automation Engineer,Confidential,Git
Software QA Automation Engineer,Confidential,CI/CD
Software QA Automation Engineer,Confidential,testcases
Software QA Automation Engineer,Confidential,Test-driven Development
Software QA Automation Engineer,Confidential,test automation
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,Laravel
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,PHP
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,MySQL
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,MVC Pattern
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,HTML
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,Javascript
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,JQuery
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,Bootstrap
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,CSS
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,Computer Science
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,Software Development
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,Web Development
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,Git
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,GitHub
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,API
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,Information Technology (IT)
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,Engineering
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,MVC
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,Facebook API
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,Google API
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,RESTFul APIs
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,Software Engineering
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,Web Developer
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,Web Design
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,Design
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,RESTful
Junior Web Developer (Back-End) - Alexandria,Arabic Localizer,English
SAP FICO - TRM - COPA - FUND Consultant,Galaxy Consulting Solutions (G.C.S),Fi
SAP FICO - TRM - COPA - FUND Consultant,Galaxy Consulting Solutions (G.C.S),Co
SAP FICO - TRM - COPA - FUND Consultant,Galaxy Consulting Solutions (G.C.S),FICO
SAP FICO - TRM - COPA - FUND Consultant,Galaxy Consulting Solutions (G.C.S),Finance
SAP FICO - TRM - COPA - FUND Consultant,Galaxy Consulting Solutions (G.C.S),SAP FICO
SAP FICO - TRM - COPA - FUND Consultant,Galaxy Consulting Solutions (G.C.S),Integration
SAP FICO - TRM - COPA - FUND Consultant,Galaxy Consulting Solutions (G.C.S),TRM
SAP FICO - TRM - COPA - FUND Consultant,Galaxy Consulting Solutions (G.C.S),COPA
SAP FICO - TRM - COPA - FUND Consultant,Galaxy Consulting Solutions (G.C.S),FUND
Oracle HCM Consultant,softprograms,Software Development
Oracle HCM Consultant,softprograms,Technical Analysis
Oracle HCM Consultant,softprograms,Team Leadership
Oracle HCM Consultant,softprograms,HCM
Oracle HCM Consultant,softprograms,HR
Oracle HCM Consultant,softprograms,ERP
Oracle HCM Consultant,softprograms,Payroll
Oracle HCM Consultant,softprograms,Recruitment
Oracle HCM Consultant,softprograms,HRSS
Oracle HCM Consultant,softprograms,Business Administration
Oracle HCM Consultant,softprograms,Oracle EBS
Senior Analyst - Accounting,S.C. Johnson & Son Inc,Information Technology (IT)
Senior Analyst - Accounting,S.C. Johnson & Son Inc,Computer Science
Senior Analyst - Accounting,S.C. Johnson & Son Inc,Analysis
Senior Analyst - Accounting,S.C. Johnson & Son Inc,Business Analysis
Senior Analyst - Accounting,S.C. Johnson & Son Inc,Finance
Senior Analyst - Accounting,S.C. Johnson & Son Inc,Accounting
Senior Analyst - Accounting,S.C. Johnson & Son Inc,Financial Analysis
Senior Analyst - Accounting,S.C. Johnson & Son Inc,Microsoft Office
Senior Analyst - Accounting,S.C. Johnson & Son Inc,Software Development
Senior Analyst - Accounting,S.C. Johnson & Son Inc,System Analysis
Senior Analyst - Accounting,S.C. Johnson & Son Inc,Computer Engineering
Senior Analyst - Accounting,S.C. Johnson & Son Inc,Engineering
Senior Analyst - Accounting,S.C. Johnson & Son Inc,Commerce
Senior Analyst - Accounting,S.C. Johnson & Son Inc,Project Management
Senior Analyst - Accounting,S.C. Johnson & Son Inc,Software
Senior Analyst - Accounting,S.C. Johnson & Son Inc,Business
Senior Analyst - Accounting,S.C. Johnson & Son Inc,Communication Skills
Senior Analyst - Accounting,S.C. Johnson & Son Inc,English
Senior Analyst - Accounting,S.C. Johnson & Son Inc,Analytical
Senior Analyst - Accounting,S.C. Johnson & Son Inc,Data Analysis
Senior Financial Analyst,Merck Sharp & Dohme Corp,Finance
Senior Financial Analyst,Merck Sharp & Dohme Corp,Accounting
Senior Financial Analyst,Merck Sharp & Dohme Corp,Financial Analysis
Senior Financial Analyst,Merck Sharp & Dohme Corp,Information Technology (IT)
Senior Financial Analyst,Merck Sharp & Dohme Corp,Analysis
Senior Financial Analyst,Merck Sharp & Dohme Corp,Computer Science
Senior Financial Analyst,Merck Sharp & Dohme Corp,Business Analysis
Senior Financial Analyst,Merck Sharp & Dohme Corp,Microsoft Office
Senior Financial Analyst,Merck Sharp & Dohme Corp,Commerce
Senior Financial Analyst,Merck Sharp & Dohme Corp,Financial Management
Senior Financial Analyst,Merck Sharp & Dohme Corp,English
Senior Financial Analyst,Merck Sharp & Dohme Corp,Computer Engineering
Senior Financial Analyst,Merck Sharp & Dohme Corp,Engineering
Senior Financial Analyst,Merck Sharp & Dohme Corp,Software Development
Senior Financial Analyst,Merck Sharp & Dohme Corp,System Analysis
Senior Financial Analyst,Merck Sharp & Dohme Corp,Microsoft Excel
Senior Financial Analyst,Merck Sharp & Dohme Corp,Software
Senior Financial Analyst,Merck Sharp & Dohme Corp,Project Management
Senior Financial Analyst,Merck Sharp & Dohme Corp,Communication Skills
Senior Financial Analyst,Merck Sharp & Dohme Corp,Business
Head of Presales - EG - EBS,Giza Arabia Systems,sales skills
Head of Presales - EG - EBS,Giza Arabia Systems,sales
Head of Presales - EG - EBS,Giza Arabia Systems,engineering
Head of Presales - EG - EBS,Giza Arabia Systems,sales target
Head of Presales - EG - EBS,Giza Arabia Systems,presales
Head of Presales - EG - EBS,Giza Arabia Systems,english
Head of Presales - EG - EBS,Giza Arabia Systems,communication
Head of Presales - EG - EBS,Giza Arabia Systems,erp
Head of Presales - EG - EBS,Giza Arabia Systems,management
Head of Presales - EG - EBS,Giza Arabia Systems,negotiation
Head of Presales - EG - EBS,Giza Arabia Systems,business
Head of Presales - EG - EBS,Giza Arabia Systems,electronics
Technical Trainer,FlairsTech,Computer Science
Technical Trainer,FlairsTech,Information Technology (IT)
Technical Trainer,FlairsTech,Communication skills
Technical Trainer,FlairsTech,Development
Technical Trainer,FlairsTech,Technical Training
Technical Trainer,FlairsTech,Training
Technical Trainer,FlairsTech,Cloud
Application Developer-Java & Web Technologies,IBM WTC Egypt,Information Technology (IT)
Application Developer-Java & Web Technologies,IBM WTC Egypt,Computer Science
Application Developer-Java & Web Technologies,IBM WTC Egypt,Java
Application Developer-Java & Web Technologies,IBM WTC Egypt,Software Development
Application Developer-Java & Web Technologies,IBM WTC Egypt,Software Engineering
Application Developer-Java & Web Technologies,IBM WTC Egypt,javaScript
Application Developer-Java & Web Technologies,IBM WTC Egypt,Computer Engineering
Application Developer-Java & Web Technologies,IBM WTC Egypt,SQL
Application Developer-Java & Web Technologies,IBM WTC Egypt,Engineering
Application Developer-Java & Web Technologies,IBM WTC Egypt,HTML
Application Developer-Java & Web Technologies,IBM WTC Egypt,CSS
Application Developer-Java & Web Technologies,IBM WTC Egypt,J2EE
Application Developer-Java & Web Technologies,IBM WTC Egypt,Web Development
Application Developer-Java & Web Technologies,IBM WTC Egypt,Oracle
Application Developer-Java & Web Technologies,IBM WTC Egypt,Spring
Application Developer-Java & Web Technologies,IBM WTC Egypt,MVC
Application Developer-Java & Web Technologies,IBM WTC Egypt,Hibernate
Application Developer-Java & Web Technologies,IBM WTC Egypt,JSF
Application Developer-Java & Web Technologies,IBM WTC Egypt,Agile
Application Developer-Java & Web Technologies,IBM WTC Egypt,Software
Head of Technical Delivery- Government Business Solutions,Giza Arabia Systems,information technology (it)
Head of Technical Delivery- Government Business Solutions,Giza Arabia Systems,computer science
Head of Technical Delivery- Government Business Solutions,Giza Arabia Systems,engineering
Head of Technical Delivery- Government Business Solutions,Giza Arabia Systems,sales
Head of Technical Delivery- Government Business Solutions,Giza Arabia Systems,software development
Head of Technical Delivery- Government Business Solutions,Giza Arabia Systems,project management
Head of Technical Delivery- Government Business Solutions,Giza Arabia Systems,software
Head of Technical Delivery- Government Business Solutions,Giza Arabia Systems,agile
Head of Technical Delivery- Government Business Solutions,Giza Arabia Systems,management
Head of Technical Delivery- Government Business Solutions,Giza Arabia Systems,devops
Head of Technical Delivery- Government Business Solutions,Giza Arabia Systems,business
Head of Technical Delivery- Government Business Solutions,Giza Arabia Systems,communication
